country,mined_raw_mat,unit,2018,2019,2020,2021,2022
Türkiye,Sulfur,(t),250000.0,242600.0,117400.0,120600.0,132700.0
Türkiye,Talc,(t),284216.0,92077.0,143470.0,220350.0,43196.0
Türkiye,Vermiculite,(t),18183.0,1370.0,19230.0,3300.0,21230.0
Türkiye,Zircon,(t),1950.0,0.0,0.0,0.0,0.0
Türkiye,Steam Coal,(t),2160520.0,2695628.0,2457720.0,2288148.0,647117.0
Türkiye,Coking Coal,(t),692130.0,698870.0,617280.0,619565.0,759996.0
Türkiye,Lignite,(t),81084000.0,83694600.0,71637000.0,83558680.0,80928800.0
Türkiye,Nat. Gas,(Mio m3),436.0,483.0,458.0,415.0,408.0
Türkiye,Petroleum,(t),2850828.0,2984800.0,3202924.0,3441659.0,3583040.0
Turkmenistan,Bentonite,(t),10000.0,10000.0,10000.0,10000.0,10000.0
Turkmenistan,Potash,(t),15200.0,11100.0,16000.0,19000.0,26500.0
Turkmenistan,Salt,(t),100000.0,100000.0,94600.0,96000.0,96480.0
Turkmenistan,Sulfur,(t),480000.0,330000.0,470000.0,590000.0,320000.0
Turkmenistan,Nat. Gas,(Mio m3),70000.0,71000.0,67960.0,83773.0,82700.0
Turkmenistan,Petroleum,(t),10640000.0,10420000.0,9490000.0,10961000.0,10756800.0
Uganda,Iron,(t),2700.0,0.0,0.0,34300.0,61600.0
Uganda,Niobium,(t),2.0,3.0,52.0,9.0,0.0
Uganda,Tungsten,(t),113.0,87.0,7.0,25.0,38.0
Uganda,Beryllium,(t),24.0,15.0,186.0,35.0,35.0
Uganda,Tin,(t),53.0,15.0,0.0,7.0,0.0
Uganda,Gold,(kg),12.0,7.0,10.0,13.0,8.0
Uganda,Diatomite,(t),,0.0,96.0,433.0,21.0
Uganda,Feldspar,(t),,,0.0,95.0,1388.0
Uganda,Kaolin,(t),17281.0,10448.0,12014.0,10264.0,226.0
Uganda,Vermiculite,(t),10413.0,9674.0,14170.0,21754.0,22947.0
Ukraine,Iron,(t),38751300.0,47584000.0,49274000.0,52431000.0,22354000.0
Ukraine,Manganese,(t),682700.0,686100.0,698500.0,652300.0,372800.0
Ukraine,Titanium,(t),518950.0,564050.0,537430.0,489200.0,180000.0
Ukraine,Gallium,(t),6.0,5.0,4.0,1.0,0.0
Ukraine,Germanium,(t),1.0,1.0,1.0,1.0,0.0
Ukraine,Bentonite,(t),178200.0,124700.0,125000.0,125000.0,50000.0
Ukraine,Feldspar,(t),50000.0,60000.0,50000.0,60000.0,30000.0
Ukraine,Graphite,(t),15000.0,10000.0,10000.0,17000.0,846.0
Ukraine,Gypsum,(t),1386400.0,1409400.0,1529000.0,1783300.0,1000000.0
Ukraine,Kaolin,(t),2091525.0,1843561.0,1680891.0,2317723.0,1000000.0
Ukraine,Salt,(t),2191619.0,2092795.0,2075000.0,1900000.0,500000.0
Ukraine,Sulfur,(t),222200.0,220400.0,223500.0,255600.0,150000.0
Ukraine,Zircon,(t),21614.0,18000.0,16000.0,28800.0,14100.0
Ukraine,Steam Coal,(t),21648100.0,19747200.0,17733500.0,22153000.0,4500000.0
Ukraine,Coking Coal,(t),4606300.0,5783200.0,6434800.0,7234000.0,2480000.0
Ukraine,Nat. Gas,(Mio m3),20806.0,20520.0,20183.0,19757.0,18500.0
Ukraine,Petroleum,(t),2293300.0,2453600.0,2430800.0,2455400.0,527800.0
Ukraine,Uranium,(t),1390.0,944.0,877.0,536.0,142.0
United Arab Emirates,Aluminium,(t),2640000.0,2579000.0,2505000.0,2577680.0,2650000.0
United Arab Emirates,Sulfur,(t),5300000.0,5980000.0,5500000.0,5950000.0,6105000.0
United Arab Emirates,Nat. Gas,(Mio m3),52920.0,56197.0,50551.0,58346.0,57996.0
United Arab Emirates,Petroleum,(t),175958530.0,179898440.0,165945480.0,163436800.0,181116570.0
United Kingdom,Tungsten,(t),890.0,0.0,0.0,0.0,0.0
United Kingdom,Aluminium,(t),44400.0,39400.0,35700.0,37571.0,38000.0
United Kingdom,Lead,(t),100.0,150.0,100.0,100.0,100.0
United Kingdom,Tin,(t),220.0,0.0,0.0,0.0,0.0
United Kingdom,Gold,(kg),0.0,50.0,28.0,79.0,266.0
United Kingdom,Silver,(kg),0.0,130.0,100.0,358.0,1328.0
United Kingdom,Baryte,(t),50000.0,46000.0,46000.0,27000.0,27000.0
United Kingdom,Fluorspar,(t),11000.0,14000.0,15000.0,16674.0,10000.0
United Kingdom,Gypsum,(t),1400000.0,1600000.0,1300000.0,2400000.0,2400000.0
United Kingdom,Kaolin,(t),996000.0,715000.0,635000.0,735000.0,715000.0
United Kingdom,Potash,(t),291100.0,88480.0,99260.00000000001,110460.00000000001,133420.0
United Kingdom,Salt,(t),3430266.0,2377765.0,2327965.0,2687483.0,2587790.0
United Kingdom,Sulfur,(t),129000.0,130000.0,106000.0,107000.0,107000.0
United Kingdom,Talc,(t),1640.0,3131.0,1386.0,1397.0,1300.0
United Kingdom,Steam Coal,(t),1996860.0,1849060.0,1166420.0,717080.0,457050.0
United Kingdom,Coking Coal,(t),785470.0,742340.0,506870.0,336740.0,193890.0
United Kingdom,Nat. Gas,(Mio m3),40736.0,39386.0,39433.0,32570.0,37737.0
United Kingdom,Petroleum,(t),51550700.0,52856200.0,49361500.0,41162470.0,38036800.0
United States,Iron,(t),31185000.0,29547000.0,24100000.0,30100000.0,24687000.0
United States,Cobalt,(t),480.0,500.0,600.0,650.0,500.0
United States,Molybdenum,(t),41400.0,43600.0,51100.0,41100.0,34600.0
United States,Nickel,(t),17600.0,13500.0,16700.0,18400.0,17500.0
United States,Titanium,(t),100000.0,100000.0,100000.0,100000.0,200000.0
United States,Vanadium,(t),0.0,460.0,17.0,0.0,0.0
United States,Aluminium,(t),896652.0,1126032.0,1026617.0,907846.0,872270.0
United States,Bauxite,(t),399700.0,154900.0,16440.0,0.0,12580.0
United States,Beryllium,(t),4170.0,4050.0,4160.0,4380.0,4330.0
United States,Cadmium,(t),73.0,131.0,211.0,241.0,212.0
United States,Copper,(t),1220000.0,1260000.0,1200000.0,1230000.0,1300000.0
United States,Germanium,(t),2.0,2.0,2.0,2.0,2.0
United States,Lead,(t),280000.0,266000.0,297000.0,286000.0,264000.0
United States,Lithium,(t),1500.0,1450.0,1220.0,2505.0,1640.0
United States,Mercury,(t),15.0,15.0,15.0,15.0,15.0
United States,Rare Earths,(t),14000.0,27620.0,38503.0,42413.0,42499.0
United States,Rhenium,(kg),8220.0,8360.0,8830.0,9290.0,8870.0
United States,Selenium,(t),152.0,144.0,66.0,112.0,120.0
United States,Tellurium,(t),0.0,2.0,2.0,10.0,10.0
United States,Zinc,(t),824000.0,753000.0,723000.0,704000.0,761000.0
United States,Gold,(kg),225528.0,201000.0,193400.0,187000.0,173000.0
United States,Palladium,(kg),14267.0,14323.0,14555.0,13725.0,10096.0
United States,Platinum,(kg),4165.0,4152.0,4203.0,4017.0,3003.0
United States,Rhodium,(kg),100.0,100.0,100.0,100.0,100.0
United States,Silver,(kg),934000.0,981000.0,1080000.0,1020000.0,1010000.0
United States,Baryte,(t),366000.0,414000.0,125409.0,257450.0,361582.0
United States,Bentonite,(t),4570000.0,4520000.0,4250000.0,4580000.0,4580000.0
United States,Boron,(t),1075000.0,1030000.0,830000.0,900000.0,1160000.0
United States,Diatomite,(t),957000.0,768000.0,822000.0,998000.0,827000.0
United States,Feldspar,(t),550000.0,450000.0,420000.0,380000.0,540000.0
United States,Gypsum,(t),21100000.0,21600000.0,21300000.0,20800000.0,22300000.0
United States,Kaolin,(t),5350000.0,5120000.0,4640000.0,4360000.0,4340000.0
United States,Magnesite,(t),238828.0,294590.0,419076.0,442976.0,357811.0
United States,Perlite,(t),504000.0,629000.0,853000.0,879000.0,672000.0
United States,Phosphates,(t),7250000.0,6547000.0,6604000.0,6070000.0,5564000.0
United States,Potash,(t),520000.0,510000.0,460000.0,480000.0,430000.0
United States,Salt,(t),43900000.0,44800000.0,42600000.0,39300000.0,41000000.0
United States,Sulfur,(t),9670000.0,8710000.0,7890000.0,8060000.0,8640000.0
United States,Talc,(t),648000.0,578000.0,491000.0,577000.0,511000.0
United States,Vermiculite,(t),100000.0,100000.0,100000.0,100000.0,100000.0
United States,Zircon,(t),100000.0,30000.0,30000.0,30000.0,20000.0
United States,Steam Coal,(t),562012600.0,521540300.0,394850100.0,429228900.0,439784100.0
United States,Coking Coal,(t),71948200.0,64168100.0,50358700.0,56084900.0,55280200.0
United States,Lignite,(t),51744500.0,48255700.0,44783600.0,42968700.0,43115700.0
United States,Nat. Gas,(Mio m3),871440.0,959920.0,957430.0,977770.0,1029410.0
United States,Petroleum,(t),723520700.0,809798800.0,776781100.0,782355100.0,835099700.0
United States,Uranium,(t),657.0,79.0,7.0,9.0,88.0
Uruguay,Iron,(t),2520.0,2510.0,1240.0,3310.0,2220.0
Uruguay,Gold,(kg),393.0,0.0,0.0,0.0,0.0
Uruguay,Bentonite,(t),7760.0,6730.0,16550.0,19710.0,21574.0
Uruguay,Feldspar,(t),380.0,100.0,210.0,240.0,300.0
Uruguay,Talc,(t),420.0,50.0,520.0,570.0,1162.0
Uzbekistan,Molybdenum,(t),750.0,800.0,760.0,1282.0,1177.0
Uzbekistan,Tungsten,(t),97.0,100.0,20.0,25.0,34.0
Uzbekistan,Bismuth,(t),0.0,2.0,2.0,2.0,3.0
Uzbekistan,Cadmium,(t),237.0,250.0,450.0,470.0,500.0
Uzbekistan,Copper,(t),117000.0,137300.0,142800.0,148500.0,148520.0
Uzbekistan,Indium,(t),1.0,1.0,1.0,1.0,1.0
Uzbekistan,Lead,(t),21300.0,19100.0,18400.0,30500.0,17200.0
Uzbekistan,Rhenium,(kg),500.0,800.0,1000.0,2370.0,3000.0
Uzbekistan,Selenium,(t),28.0,30.0,40.0,90.0,35.0
Uzbekistan,Tellurium,(t),2.0,2.0,3.0,5.0,3.0
Uzbekistan,Zinc,(t),38400.0,35400.0,37200.0,42000.0,42000.0
Uzbekistan,Gold,(kg),92716.0,100900.0,100000.0,100360.0,105540.0
Uzbekistan,Palladium,(kg),0.0,28.0,91.0,160.0,93.0
Uzbekistan,Silver,(kg),161700.0,172000.0,196000.0,211500.0,217725.0
Uzbekistan,Bentonite,(t),12559.0,32588.0,48739.0,59053.0,60000.0
Uzbekistan,Kaolin,(t),291814.0,377184.0,373440.0,413910.0,441900.0
Uzbekistan,Phosphates,(t),144000.0,137100.0,150500.0,158700.0,160100.0
Uzbekistan,Potash,(t),176900.0,198400.0,210000.0,197600.0,228000.0
Uzbekistan,Steam Coal,(t),160000.0,245168.0,246800.0,258100.0,264800.0
Uzbekistan,Lignite,(t),4014400.0,3807600.0,3869375.0,4781193.0,5073900.0
Uzbekistan,Nat. Gas,(Mio m3),61585.0,60712.0,49768.0,53802.0,51678.0
Uzbekistan,Petroleum,(t),2890915.0,2815400.0,2030400.0,2098040.0,2075026.0
Uzbekistan,Uranium,(t),4062.0,4127.0,4127.0,4158.0,4198.0
Venezuela,Iron,(t),2017500.0,2062800.0,1159000.0,1372500.0,4575000.0
Venezuela,Aluminium,(t),64700.0,10000.0,9996.0,38340.0,8430.0
Venezuela,Bauxite,(t),92000.0,50000.0,0.0,22000.0,770000.0
Venezuela,Gold,(kg),9100.0,9100.0,9000.0,9000.0,9000.0
Venezuela,Diam. (Gem),(ct),800.0,0.0,794.0,457.0,1665.0
Venezuela,Diam. (Ind),(ct),1200.0,0.0,0.0,0.0,0.0
Venezuela,Feldspar,(t),30000.0,30000.0,30000.0,30000.0,30000.0
Venezuela,Phosphates,(t),16800.0,21500.0,20000.0,20000.0,10000.0
Venezuela,Salt,(t),600000.0,600000.0,500000.0,300000.0,350000.0
Venezuela,Sulfur,(t),700000.0,500000.0,300000.0,300000.0,300000.0
Venezuela,Steam Coal,(t),100000.0,379907.0,683583.0,223660.0,196730.0
Venezuela,Nat. Gas,(Mio m3),31619.0,25576.0,21561.0,28059.0,29178.0
Venezuela,Oil Sands*,(t),20000000.0,18000000.0,14900000.0,15000000.0,18000000.0
Venezuela,Petroleum,(t),84296810.0,52747340.0,33566730.0,34360750.0,37306030.0
Vietnam,Iron,(t),3353100.0,3663400.0,2136200.0,1850300.0,1105800.0
Vietnam,Manganese,(t),115100.0,106000.0,121100.0,147000.0,155000.0
Vietnam,Titanium,(t),122250.0,112680.0,139760.0,156000.0,172380.0
Vietnam,Tungsten,(t),4881.0,4816.0,5970.0,11735.0,10817.0
Vietnam,Antimony,(t),245.0,396.0,312.0,268.0,252.0
Vietnam,Bauxite,(t),3569700.0,3700000.0,3610000.0,4100000.0,4000000.0
Vietnam,Bismuth,(t),2639.0,917.0,993.0,2067.0,1938.0
Vietnam,Copper,(t),25300.0,29240.0,30780.0,33930.0,34710.0
Vietnam,Lead,(t),14500.0,12500.0,14100.0,16350.0,20560.0
Vietnam,Tin,(t),5521.0,6071.0,7260.0,7666.0,8139.0
Vietnam,Zinc,(t),12000.0,13000.0,11150.0,10700.0,14420.0
Vietnam,Gold,(kg),570.0,540.0,559.0,664.0,1114.0
Vietnam,Silver,(kg),0.0,500.0,555.0,670.0,1451.0
Vietnam,Baryte,(t),50000.0,43000.0,51500.0,39600.0,42000.0
Vietnam,Fluorspar,(t),238700.0,238003.0,219920.0,215027.0,217975.0
Vietnam,Graphite,(t),1500.0,3500.0,3700.0,1200.0,500.0
Vietnam,Kaolin,(t),100000.0,100000.0,100000.0,100000.0,100000.0
Vietnam,Phosphates,(t),1299660.0,1346880.0,606650.0,813960.0,754140.0
Vietnam,Salt,(t),996500.0,945000.0,1134600.0,1208100.0,987000.0
Vietnam,Zircon,(t),10500.0,6600.0,10700.0,30400.0,16500.0
Vietnam,Steam Coal,(t),42384000.0,47158000.0,44598400.0,48315600.0,49854700.0
Vietnam,Nat. Gas,(Mio m3),10010.0,10200.0,9160.0,7460.0,8080.0
Vietnam,Petroleum,(t),11989000.0,11043000.0,9650000.0,9100000.0,8980000.0
Yemen,Gypsum,(t),50000.0,20000.0,20000.0,20000.0,20000.0
Yemen,Salt,(t),50000.0,50000.0,50000.0,50000.0,50000.0
Yemen,Nat. Gas,(Mio m3),100.0,100.0,130.0,200.0,200.0
Yemen,Petroleum,(t),3853400.0,3967300.0,3588000.0,3289000.0,3180350.0
Zambia,Cobalt,(t),1766.0,1271.0,316.0,247.0,252.0
Zambia,Manganese,(t),37800.0,11970.0,20000.0,56860.0,69490.0
Zambia,Nickel,(t),0.0,2500.0,2760.0,3672.0,3946.0
Zambia,Beryllium,(t),7.0,7.0,2.0,6.0,7.0
Zambia,Copper,(t),857847.0,796430.0,882061.0,830357.0,795141.0
Zambia,Gold,(kg),4044.0,4522.0,3994.0,3987.0,3409.0
Zambia,Sulfur,(t),947800.0,960200.0,917300.0,691900.0,640800.0
Zambia,Steam Coal,(t),344717.0,361648.0,446153.0,663345.0,823450.0
Zimbabwe,Chromium,(t),402600.0,720330.0,572460.0,644400.0,670860.0
Zimbabwe,Cobalt,(t),403.0,402.0,956.0,298.0,241.0
Zimbabwe,Nickel,(t),17850.0,16918.0,16480.0,16213.0,14260.0
Zimbabwe,Tungsten,(t),16.0,37.0,30.0,8.0,18.0
Zimbabwe,Copper,(t),9077.0,8731.0,7933.0,8650.0,10168.0
Zimbabwe,Lithium,(t),3160.0,2650.0,860.0,1670.0,3540.0
Zimbabwe,Gold,(kg),35054.0,29429.0,20873.0,31477.0,37265.0
Zimbabwe,Palladium,(kg),12094.0,11640.0,12890.0,12619.0,13935.0
Zimbabwe,Platinum,(kg),14703.0,13857.0,15004.0,14732.0,16460.0
Zimbabwe,Rhodium,(kg),1334.0,1224.0,1368.0,1334.0,1461.0
Zimbabwe,Silver,(kg),1542.0,1500.0,1522.0,2677.0,1545.0
Zimbabwe,Diam. (Gem),(ct),975730.0,423840.0,534090.0,844860.0,968800.0
Zimbabwe,Diam. (Ind),(ct),2276690.0,1695350.0,2136370.0,3379440.0,3875220.0
Zimbabwe,Phosphates,(t),15400.0,8100.0,13500.0,11900.0,6600.0
Zimbabwe,Vermiculite,(t),33161.0,25524.0,26388.0,27713.0,26380.0
Zimbabwe,Steam Coal,(t),3049730.0,2428370.0,2328030.0,1716120.0,2212880.0
Zimbabwe,Coking Coal,(t),297770.0,301550.0,422860.0,1529890.0,1972540.0
